Date,BlkCnt,BlkSizeMeanByte,DiffMean,FeeMeanUSD,HashRate,PriceUSD,RevUSD,TxTfrValAdjUSD,URTH,^GSPC,Risk_Free,OAS,Ten_Year,Two_Year,Term_Spread,VIX,USD_Index,Expected_Inflation,US_News_Sentiment,target_col,lag_0,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6
2017-01-19,174,-0.07441129392925105,0.0,0.3406228132133759,0.1600000000000008,0.023834122720227002,0.18126352498226672,-0.1018245575692307,-0.0009387455230266406,-0.003609308355419394,-0.010000000000000009,3.99,0.02066115702479343,0.016260162601626105,0.03000000000000025,12.78,0.0050456915400571845,0.020000000000000018,0.3195331990718841,-0.007857295416302645,0.023834122720227002,-0.02733584919631049,0.09049753366060154,0.007629606806461853,0.005489829249250011,-0.008106192974205562,0.0243301382872807
2017-01-20,189,-0.13615647863708824,0.0,0.3119204472632737,0.08620689655172242,-0.007857295416302645,0.06911213510272951,0.054132504905589185,0.0,0.0,0.0,3.99,0.0,0.0,0.0,12.78,0.0,0.0,0.3195331990718841,0.03272405858100891,-0.007857295416302645,0.023834122720227002,-0.02733584919631049,0.09049753366060154,0.007629606806461853,0.005489829249250011,-0.008106192974205562
2017-01-21,181,-0.05288739422623956,0.0,0.3328618931675162,-0.04232804232804266,0.03272405858100891,-0.013516360909697878,-0.2733446009556795,0.0,0.0,0.0,3.99,0.0,0.0,0.0,12.78,0.0,0.0,0.3195331990718841,-0.0021646845039440255,0.03272405858100891,-0.007857295416302645,0.023834122720227002,-0.02733584919631049,0.09049753366060154,0.007629606806461853,0.005489829249250011
2017-01-22,174,-0.00015999033381475236,0.012432889283215509,0.3423723679753399,-0.026721973838232715,-0.0021646845039440255,-0.04132400605584785,0.03434325869806165,0.0,0.0,0.0,3.99,0.0,0.0,0.0,12.78,0.0,0.0,0.3195331990718841,-0.0036330112343071486,-0.0021646845039440255,0.03272405858100891,-0.007857295416302645,0.023834122720227002,-0.02733584919631049,0.09049753366060154,0.007629606806461853
2017-01-23,138,0.3396510240238684,0.1520856873793841,0.4391960260695726,-0.08627686863014683,-0.0036330112343071486,-0.19182501448378309,0.1477713292170577,0.0025512470828419342,0.0006670567987270282,0.0,4.1,-0.02429149797570851,-0.07200000000000006,0.030000000000000027,11.77,-0.009045945594168936,-0.009803921568627416,0.310533195734024,-0.03413340541922105,-0.0036330112343071486,-0.0021646845039440255,0.03272405858100891,-0.007857295416302645,0.023834122720227002,-0.02733584919631049,0.09049753366060154
2017-01-24,149,0.06482727621062923,-2.4424906541753444e-15,0.4535267920250281,0.07971014492753925,-0.03413340541922105,0.055521161774622296,0.09679528780865643,0.005893209638444974,0.006564593637664151,-0.010000000000000009,4.02,0.024896265560165887,0.0431034482758621,0.010000000000000009,11.07,-0.0016742304126556862,0.01980198019801982,0.3093765676021576,0.008951732332133755,-0.03413340541922105,-0.0036330112343071486,-0.0021646845039440255,0.03272405858100891,-0.007857295416302645,0.023834122720227002,-0.02733584919631049
2017-01-25,149,0.014586718321347725,0.0,0.3911679483801329,0.0,0.008951732332133755,0.0042238119882918035,0.1182070667572428,0.007589772580554488,0.008026090549617448,-0.010000000000000009,3.93,0.024291497975708287,0.016528925619834656,0.03999999999999959,10.81,-0.0009918702520939071,0.009708737864077666,0.3042860329151153,0.02342041836141795,0.008951732332133755,-0.03413340541922105,-0.0036330112343071486,-0.0021646845039440255,0.03272405858100891,-0.007857295416302645,0.023834122720227002
2017-01-26,155,0.005350061338148082,0.0,0.3585985048040865,0.04026845637583709,0.02342041836141795,0.055472219464107964,-0.06355893586487982,-0.0006605193092589223,-0.0007353844075136395,0.010000000000000009,3.93,-0.007905138339920903,-0.016260162601625994,0.0,10.63,0.0029169927011043484,0.0,0.2941525280475616,0.004131263566294008,0.02342041836141795,0.008951732332133755,-0.03413340541922105,-0.0036330112343071486,-0.0021646845039440255,0.03272405858100891,-0.007857295416302645
2017-01-27,170,-0.15650746716917974,0.0,0.4074674895142109,0.09677419354838634,0.004131263566294008,0.09249744705224061,-0.17888204407548725,-0.0007936137544161115,-0.000866463892926328,0.010000000000000009,3.93,-0.007968127490039723,0.008264462809917328,-0.029999999999999583,10.58,-0.001731803275333732,0.0,0.2902509272098541,0.002521021070051477,0.004131263566294008,0.02342041836141795,0.008951732332133755,-0.03413340541922105,-0.0036330112343071486,-0.0021646845039440255,0.03272405858100891
2017-01-28,152,0.04745659212481512,0.0,0.4543927278458234,-0.1058823529411752,0.002521021070051477,-0.09547573890204175,-0.2784691379113763,0.0,0.0,0.0,3.93,0.0,0.0,0.0,10.58,0.0,0.0,0.2902509272098541,-0.007740701494782676,0.002521021070051477,0.004131263566294008,0.02342041836141795,0.008951732332133755,-0.03413340541922105,-0.0036330112343071486,-0.0021646845039440255
2017-01-29,167,-0.02552683394882771,0.0,0.4521350102487572,0.09868421052631504,-0.007740701494782676,0.08294641683953818,0.11672938467922611,0.0,0.0,0.0,3.93,0.0,0.0,0.0,10.58,0.0,0.0,0.2902509272098541,0.005112575270939335,-0.007740701494782676,0.002521021070051477,0.004131263566294008,0.02342041836141795,0.008951732332133755,-0.03413340541922105,-0.0036330112343071486
2017-01-30,144,0.12708651327192722,0.0,0.5026014031729649,-0.1377245508982029,0.005112575270939335,-0.1171263472578623,0.26518648102431963,-0.006484847593178911,-0.006009543517695892,0.0,3.96,0.0,0.0,0.0,11.88,-0.002912700141364133,-0.004807692307692402,0.2902953624725342,0.05235809038003625,0.005112575270939335,-0.007740701494782676,0.002521021070051477,0.004131263566294008,0.02342041836141795,0.008951732332133755,-0.03413340541922105
2017-01-31,145,-0.004325820985532136,0.0,0.4481853933518797,0.006944444444445308,0.05235809038003625,0.06220975812785956,0.3471747721109193,0.0005325212276876545,-0.0008899054071440649,0.010000000000000009,4.0,-0.016064257028112428,-0.024590163934426257,-0.010000000000000009,11.99,-0.004355256676589647,-0.009661835748792313,0.2799088358879089,0.01965255789535436,0.05235809038003625,0.005112575270939335,-0.007740701494782676,0.002521021070051477,0.004131263566294008,0.02342041836141795,0.008951732332133755
2017-02-01,192,0.0027870589386358446,0.0,0.4422487030864086,0.32413793103448163,0.01965255789535436,0.3314946942433459,0.027433201812743002,0.0017309768742617138,0.00029836348965073256,-0.020000000000000018,3.95,0.012244897959183598,0.025210084033613578,-2.220446049250313e-16,11.81,0.0014394604905523245,0.0,0.2748531401157379,0.02042644036827368,0.01965255789535436,0.05235809038003625,0.005112575270939335,-0.007740701494782676,0.002521021070051477,0.004131263566294008,0.02342041836141795
2017-02-02,157,-0.05006630365494846,0.0,0.5667182076830862,-0.18229166666666863,0.02042644036827368,-0.15803323679945125,-0.1405924015204314,0.0002660694702814048,0.0005703094032936118,0.010000000000000009,3.93,0.0,-0.008196721311475419,0.010000000000000009,11.93,-0.0041961863161711355,0.0,0.2787257432937622,0.007539585737911247,0.02042644036827368,0.01965255789535436,0.05235809038003625,0.005112575270939335,-0.007740701494782676,0.002521021070051477,0.004131263566294008
2017-02-03,149,0.06209046418110753,0.0,0.502689238561116,-0.050955414012735734,0.007539585737911247,-0.03320395585747793,0.2495494089589183,0.004384582298226469,0.007264758098647794,-0.010000000000000009,3.86,0.0040322580645162365,0.0,0.010000000000000231,10.97,-0.0023907923004581333,0.0,0.2773652970790863,0.01820535449494587,0.007539585737911247,0.02042644036827368,0.01965255789535436,0.05235809038003625,0.005112575270939335,-0.007740701494782676,0.002521021070051477
2017-02-04,144,-0.02372493091264194,0.004129210502505032,0.4998710858692111,-0.029566400588186492,0.01820535449494587,-0.024392154238033315,-0.20452754652916627,0.0,0.0,0.0,3.86,0.0,0.0,0.0,10.97,0.0,0.0,0.2773652970790863,-0.018590015491632528,0.01820535449494587,0.007539585737911247,0.02042644036827368,0.01965255789535436,0.05235809038003625,0.005112575270939335,-0.007740701494782676
